Año:;2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mes:;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Empieza:;46023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Termina:;46053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pstc [kWp]:;9230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gstc [W/m2]:;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Irradiancia min aceptada [W/m2]:;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Insolación min aceptada [Wh/m^2];0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
% de baja generación por inversor aceptado;0.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Factor de bifacialidad;0.72;;Nombre Tabla ;Work_Data;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Concatenar_Fecha;Año;Mes;Dia;Hora;Minuto;Fecha;Energia (kWh);Irradiancia POA (W/m2);Irradiancia GPOA (w/m2);Considerar intervalo ;Operacion;Condición Irradiancia ≥ 75 (W/m2);Dato válido?;Dia Valido?;Insolacion Total (Wh/m2) sin eventos externos;POA (wh/m2) + BF * GPOA (Wh/m2);Denominador;Numerador para PR mensual;Denominador para PR mensual;;;;;;;;;;;;
202601010630;2026;1;1;6;30;46023.27083;0;0.833333333;0.133333333;Considerar;S/D;No Considerar;No;Considerar;0;0.929333333;2.144436667;0;0;;-8.04653;;;;;;;;;;
202601010645;2026;1;1;6;45;46023.28125;16.42786433;3.566666667;0.266666667;Considerar;Operando;No Considerar;No;Considerar;0;3.758666667;8.673123333;0;0;;-8.07665;;;;;;;;;;
202601010700;2026;1;1;7;0;46023.29167;96.07986333;10.73333333;0.933333333;Considerar;Operando;No Considerar;No;Considerar;0;11.40533333;26.31780667;0;0;;-8.18245;;;;;;;;;;
202601010715;2026;1;1;7;15;46023.30208;444.3915667;48.06666667;2.85;Considerar;Operando;No Considerar;No;Considerar;0;50.11866667;115.6488233;0;0;;-7.9963;;;;;;;;;;
202601010730;2026;1;1;7;30;46023.3125;846.6894333;121.9333333;7.883333333;Considerar;Operando;Considerar;Si;Considerar;30.48333333;127.6093333;294.4585367;846.6894333;294.4585367;;-7.97319;;;;;;;;;;
202601010745;2026;1;1;7;45;46023.32292;1380.479667;193.4333333;8.966666667;Considerar;Operando;Considerar;Si;Considerar;48.35833333;199.8893333;461.2446367;1380.479667;461.2446367;;-7.91649;;;;;;;;;;
202601010800;2026;1;1;8;0;46023.33333;2074.043;269.9333333;9.9;Considerar;Operando;Considerar;Si;Considerar;67.48333333;277.0613333;639.3190267;2074.043;639.3190267;;-3.19647;;;;;;;;;;
202601010815;2026;1;1;8;15;46023.34375;3031.529;348.1;11.63333333;Considerar;Operando;Considerar;Si;Considerar;87.025;356.476;822.56837;3031.529;822.56837;;37.474;;;;;;;;;;
202601010830;2026;1;1;8;30;46023.35417;3923.904667;451.3;14.13333333;Considerar;Operando;Considerar;Si;Considerar;112.825;461.476;1064.85587;3923.904667;1064.85587;;145.74257;;;;;;;;;;
202601010845;2026;1;1;8;45;46023.36458;4795.751;568.2666667;17.15;Considerar;Operando;Considerar;Si;Considerar;142.0666667;580.6146667;1339.768343;4795.751;1339.768343;;281.49703;;;;;;;;;;
202601010900;2026;1;1;9;0;46023.375;5526.731333;664.3666667;21.21666667;Considerar;Operando;Considerar;Si;Considerar;166.0916667;679.6426667;1568.275453;5526.731333;1568.275453;;433.01393;;;;;;;;;;
202601010915;2026;1;1;9;15;46023.38542;6180.724;765.7666667;26.03333333;Considerar;Operando;Considerar;Si;Considerar;191.4416667;784.5106667;1810.258363;6180.724;1810.258363;;602.60353;;;;;;;;;;
202601010930;2026;1;1;9;30;46023.39583;6770.896333;859.9333333;30.8;Considerar;Operando;Considerar;Si;Considerar;214.9833333;882.1093333;2035.467287;6770.896333;2035.467287;;951.58133;;;;;;;;;;
202601010945;2026;1;1;9;45;46023.40625;7286.594667;945.5666667;36.41666667;Considerar;Operando;Considerar;Si;Considerar;236.3916667;971.7866667;2242.397733;7286.594667;2242.397733;;1279.83767;;;;;;;;;;
202601011000;2026;1;1;10;0;46023.41667;7455.705;1005.433333;46.48333333;Considerar;Operando;Considerar;Si;Considerar;251.3583333;1038.901333;2397.264827;7455.705;2397.264827;;1354.37733;;;;;;;;;;
202601011015;2026;1;1;10;15;46023.42708;7541.089333;1022.533333;47.95;Considerar;Operando;Considerar;Si;Considerar;255.6333333;1057.057333;2439.159797;7541.089333;2439.159797;;1749.22867;;;;;;;;;;
202601011030;2026;1;1;10;30;46023.4375;7604.608333;1039.7;49.98333333;Considerar;Operando;Considerar;Si;Considerar;259.925;1075.688;2482.15006;7604.608333;2482.15006;;1479.22933;;;;;;;;;;
202601011045;2026;1;1;10;45;46023.44792;7693.356;1054.133333;51.91666667;Considerar;Operando;Considerar;Si;Considerar;263.5333333;1091.513333;2518.667017;7693.356;2518.667017;;1761.82;;;;;;;;;;
202601011100;2026;1;1;11;0;46023.45833;7729.344667;1064.866667;53.33333333;Considerar;Operando;Considerar;Si;Considerar;266.2166667;1103.266667;2545.787833;7729.344667;2545.787833;;2283.611;;;;;;;;;;
202601011115;2026;1;1;11;15;46023.46875;7746.781333;1072.833333;54.68333333;Considerar;Operando;Considerar;Si;Considerar;268.2083333;1112.205333;2566.413807;7746.781333;2566.413807;;3299.248;;;;;;;;;;
202601011130;2026;1;1;11;30;46023.47917;7758.597333;1082.033333;56.71666667;Considerar;Operando;Considerar;Si;Considerar;270.5083333;1122.869333;2591.020987;7758.597333;2591.020987;;2673.054;;;;;;;;;;
202601011145;2026;1;1;11;45;46023.48958;7766.550333;1087.233333;59.18333333;Considerar;Operando;Considerar;Si;Considerar;271.8083333;1129.845333;2607.118107;7766.550333;2607.118107;;2493.66867;;;;;;;;;;
202601011200;2026;1;1;12;0;46023.5;7771.323333;1093.966667;61.21666667;Considerar;Operando;Considerar;Si;Considerar;273.4916667;1138.042667;2626.033453;7771.323333;2626.033453;;2093.07033;;;;;;;;;;
202601011215;2026;1;1;12;15;46023.51042;7773.213333;1094.266667;62.18333333;Considerar;Operando;Considerar;Si;Considerar;273.5666667;1139.038667;2628.331723;7773.213333;2628.331723;;2672.76733;;;;;;;;;;
202601011230;2026;1;1;12;30;46023.52083;7775.289667;1092.866667;63.73333333;Considerar;Operando;Considerar;Si;Considerar;273.2166667;1138.754667;2627.676393;7775.289667;2627.676393;;3383.17233;;;;;;;;;;
202601011245;2026;1;1;12;45;46023.53125;7775.741;1061.3;66.28333333;Considerar;Operando;Considerar;Si;Considerar;265.325;1109.024;2559.07288;7775.741;2559.07288;;5310.066;;;;;;;;;;
202601011300;2026;1;1;13;0;46023.54167;7780.392333;1065.533333;67.05;Considerar;Operando;Considerar;Si;Considerar;266.3833333;1113.809333;2570.115037;7780.392333;2570.115037;;6906.87367;;;;;;;;;;
202601011315;2026;1;1;13;15;46023.55208;7781.679333;1086.1;66.73333333;Considerar;Operando;Considerar;Si;Considerar;271.525;1134.148;2617.04651;7781.679333;2617.04651;;3741.10367;;;;;;;;;;
202601011330;2026;1;1;13;30;46023.5625;7777.724667;1089.566667;66.16666667;Considerar;Operando;Considerar;Si;Considerar;272.3916667;1137.206667;2624.104383;7777.724667;2624.104383;;5919.31967;;;;;;;;;;
202601011345;2026;1;1;13;45;46023.57292;7777.801333;1091.133333;65.53333333;Considerar;Operando;Considerar;Si;Considerar;272.7833333;1138.317333;2626.667247;7777.801333;2626.667247;;4570.035;;;;;;;;;;
202601011400;2026;1;1;14;0;46023.58333;7772.716333;1092.466667;65.73333333;Considerar;Operando;Considerar;Si;Considerar;273.1166667;1139.794667;2630.076193;7772.716333;2630.076193;;6279.47967;;;;;;;;;;
202601011415;2026;1;1;14;15;46023.59375;7767.918;1090.266667;66.21666667;Considerar;Operando;Considerar;Si;Considerar;272.5666667;1137.942667;2625.802703;7767.918;2625.802703;;6081.18567;;;;;;;;;;
202601011430;2026;1;1;14;30;46023.60417;7765.216667;1087.3;66.65;Considerar;Operando;Considerar;Si;Considerar;271.825;1135.288;2619.67706;7765.216667;2619.67706;;5934.171;;;;;;;;;;
202601011445;2026;1;1;14;45;46023.61458;7762.159333;1077.633333;67.38333333;Considerar;Operando;Considerar;Si;Considerar;269.4083333;1126.149333;2598.589587;7762.159333;2598.589587;;5941.33167;;;;;;;;;;
202601011500;2026;1;1;15;0;46023.625;7730.466;1064.733333;68.21666667;Considerar;Operando;Considerar;Si;Considerar;266.1833333;1113.849333;2570.207337;7730.466;2570.207337;;5950.009;;;;;;;;;;
202601011515;2026;1;1;15;15;46023.63542;7758.049;1044;68.81666667;Considerar;Operando;Considerar;Si;Considerar;261;1093.548;2523.36201;7758.049;2523.36201;;5969.08867;;;;;;;;;;
202601011530;2026;1;1;15;30;46023.64583;7732.317;1021.533333;69.41666667;Considerar;Operando;Considerar;Si;Considerar;255.3833333;1071.513333;2472.517017;7732.317;2472.517017;;5973.109;;;;;;;;;;
202601011545;2026;1;1;15;45;46023.65625;7673.531667;996.1;70.18333333;Considerar;Operando;Considerar;Si;Considerar;249.025;1046.632;2415.10334;7673.531667;2415.10334;;5971.45633;;;;;;;;;;
202601011600;2026;1;1;16;0;46023.66667;7607.879;970.3666667;70.81666667;Considerar;Operando;Considerar;Si;Considerar;242.5916667;1021.354667;2356.775893;7607.879;2356.775893;;5967.14467;;;;;;;;;;
202601011615;2026;1;1;16;15;46023.67708;7517.761;931.6666667;70.81666667;Considerar;Operando;Considerar;Si;Considerar;232.9166667;982.6546667;2267.475643;7517.761;2267.475643;;5944.10533;;;;;;;;;;
202601011630;2026;1;1;16;30;46023.6875;7391.026;896.2666667;71.21666667;Considerar;Operando;Considerar;Si;Considerar;224.0666667;947.5426667;2186.454703;7391.026;2186.454703;;5936.99933;;;;;;;;;;
202601011645;2026;1;1;16;45;46023.69792;7224.671667;854.5333333;72.58333333;Considerar;Operando;Considerar;Si;Considerar;213.6333333;906.7933333;2092.425617;7224.671667;2092.425617;;5924.415;;;;;;;;;;
202601011700;2026;1;1;17;0;46023.70833;7023.453333;815.8666667;73.51666667;Considerar;Operando;Considerar;Si;Considerar;203.9666667;868.7986667;2004.752923;7023.453333;2004.752923;;5848.363;;;;;;;;;;
202601011715;2026;1;1;17;15;46023.71875;6785.605;764.6666667;74.96666667;Considerar;Operando;Considerar;Si;Considerar;191.1666667;818.6426667;1889.017953;6785.605;1889.017953;;5750.60567;;;;;;;;;;
202601011730;2026;1;1;17;30;46023.72917;6495.567667;721.3333333;75.85;Considerar;Operando;Considerar;Si;Considerar;180.3333333;775.9453333;1790.493857;6495.567667;1790.493857;;5573.979;;;;;;;;;;
202601011745;2026;1;1;17;45;46023.73958;6184.982;664.4;76.35;Considerar;Operando;Considerar;Si;Considerar;166.1;719.372;1659.95089;6184.982;1659.95089;;4712.75867;;;;;;;;;;
202601011800;2026;1;1;18;0;46023.75;5840.523333;612.8333333;74.73333333;Considerar;Operando;Considerar;Si;Considerar;153.2083333;666.6413333;1538.274877;5840.523333;1538.274877;;3534.546;;;;;;;;;;
202601011815;2026;1;1;18;15;46023.76042;5375.310667;559.8;71.33333333;Considerar;Operando;Considerar;Si;Considerar;139.95;611.16;1410.2517;5375.310667;1410.2517;;2881.081;;;;;;;;;;
202601011830;2026;1;1;18;30;46023.77083;4638.969333;510.8666667;70.41666667;Considerar;Operando;Considerar;Si;Considerar;127.7166667;561.5666667;1295.815083;4638.969333;1295.815083;;2221.228;;;;;;;;;;
202601011845;2026;1;1;18;45;46023.78125;3475.559;448.2333333;77.05;Considerar;Operando;Considerar;Si;Considerar;112.0583333;503.7093333;1162.309287;3475.559;1162.309287;;1550.556;;;;;;;;;;
202601011900;2026;1;1;19;0;46023.79167;2982.714667;399.1333333;69.75;Considerar;Operando;Considerar;Si;Considerar;99.78333333;449.3533333;1036.882817;2982.714667;1036.882817;;923.44137;;;;;;;;;;
202601011915;2026;1;1;19;15;46023.80208;2476.225;340.1333333;50.08333333;Considerar;Operando;Considerar;Si;Considerar;85.03333333;376.1933333;868.0661167;2476.225;868.0661167;;408.52663;;;;;;;;;;
202601011930;2026;1;1;19;30;46023.8125;1959.620333;286.1333333;33.91666667;Considerar;Operando;Considerar;Si;Considerar;71.53333333;310.5533333;716.6018167;1959.620333;716.6018167;;102.5339;;;;;;;;;;
202601011945;2026;1;1;19;45;46023.82292;1457.835333;233.9;23.3;Considerar;Operando;Considerar;Si;Considerar;58.475;250.676;578.43487;1457.835333;578.43487;;13.60237;;;;;;;;;;
202601012000;2026;1;1;20;0;46023.83333;1010.1332;180.2666667;23.96666667;Considerar;Operando;Considerar;Si;Considerar;45.06666667;197.5226667;455.7835533;1010.1332;455.7835533;;-11.43576;;;;;;;;;;
202601012015;2026;1;1;20;15;46023.84375;640.4569333;127.1333333;23.23333333;Considerar;Operando;Considerar;Si;Considerar;31.78333333;143.8613333;331.9600267;640.4569333;331.9600267;;-8.21649;;;;;;;;;;
202601012030;2026;1;1;20;30;46023.85417;342.9989333;84.83333333;17.91666667;Considerar;Operando;No Considerar;No;Considerar;0;97.73333333;225.5196667;0;0;;-7.95371;;;;;;;;;;
202601012045;2026;1;1;20;45;46023.86458;151.2056167;40.66666667;8.6;Considerar;Operando;No Considerar;No;Considerar;0;46.85866667;108.1263733;0;0;;-7.96766;;;;;;;;;;
202601012100;2026;1;1;21;0;46023.875;43.82144;11.73333333;1.733333333;Considerar;Operando;No Considerar;No;Considerar;0;12.98133333;29.95442667;0;0;;-7.9708;;;;;;;;;;
202601012115;2026;1;1;21;15;46023.88542;0;3.366666667;0.65;Considerar;S/D;No Considerar;No;Considerar;0;3.834666667;8.848493333;0;0;;-8.01292;;;;;;;;;;
202601012130;2026;1;1;21;30;46023.89583;0;0.6;0.316666667;Considerar;S/D;No Considerar;No;Considerar;0;0.828;1.91061;0;0;;-8.05012;;;;;;;;;;
202601012145;2026;1;1;21;45;46023.90625;0;0.133333333;0.166666667;Considerar;S/D;No Considerar;No;Considerar;0;0.253333333;0.584566667;0;0;;-8.10765;;;;;;;;;;
202601012200;2026;1;1;22;0;46023.91667;0;0.033333333;0.15;Considerar;S/D;No Considerar;No;Considerar;0;0.141333333;0.326126667;0;0;;-8.12882;;;;;;;;;;
202601012215;2026;1;1;22;15;46023.92708;0;0;0.1;Considerar;S/D;No Considerar;No;Considerar;0;0.072;0.16614;0;0;;-8.09973;;;;;;;;;;
202601012230;2026;1;1;22;30;46023.9375;0;0;0.016666667;Considerar;S/D;No Considerar;No;Considerar;0;0.012;0.02769;0;0;;-7.9251;;;;;;;;;;
202601012245;2026;1;1;22;45;46023.94792;0;0;0.05;Considerar;S/D;No Considerar;No;Considerar;0;0.036;0.08307;0;0;;-7.98539;;;;;;;;;;
202601012300;2026;1;1;23;0;46023.95833;0;0;0.033333333;Considerar;S/D;No Considerar;No;Considerar;0;0.024;0.05538;0;0;;-7.84202;;;;;;;;;;
202601012315;2026;1;1;23;15;46023.96875;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-7.77962;;;;;;;;;;
202601012330;2026;1;1;23;30;46023.97917;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-7.75973;;;;;;;;;;
202601012345;2026;1;1;23;45;46023.98958;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-7.91466;;;;;;;;;;
202601020000;2026;1;2;0;0;46024;0;0;0.016666667;Considerar;S/D;No Considerar;No;Considerar;0;0.012;0.02769;0;0;;-7.85788;;;;;;;;;;
202601020015;2026;1;2;0;15;46024.01042;0;0;0.033333333;Considerar;S/D;No Considerar;No;Considerar;0;0.024;0.05538;0;0;;-7.94423;;;;;;;;;;
202601020030;2026;1;2;0;30;46024.02083;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-7.91874;;;;;;;;;;
202601020045;2026;1;2;0;45;46024.03125;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-7.89915;;;;;;;;;;
202601020100;2026;1;2;1;0;46024.04167;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-7.85365;;;;;;;;;;
202601020115;2026;1;2;1;15;46024.05208;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-7.93725;;;;;;;;;;
202601020130;2026;1;2;1;30;46024.0625;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-8.07684;;;;;;;;;;
202601020145;2026;1;2;1;45;46024.07292;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-8.04765;;;;;;;;;;
202601020200;2026;1;2;2;0;46024.08333;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-8.0658;;;;;;;;;;
202601020215;2026;1;2;2;15;46024.09375;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-8.14367;;;;;;;;;;
202601020230;2026;1;2;2;30;46024.10417;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-8.11864;;;;;;;;;;
202601020245;2026;1;2;2;45;46024.11458;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-8.16318;;;;;;;;;;
202601020300;2026;1;2;3;0;46024.125;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-8.16966;;;;;;;;;;
202601020315;2026;1;2;3;15;46024.13542;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-8.18136;;;;;;;;;;
202601020330;2026;1;2;3;30;46024.14583;0;-0.066666667;0;Considerar;S/D;No Considerar;No;Considerar;0;-0.066666667;-0.153833333;0;0;;-8.22583;;;;;;;;;;
202601020345;2026;1;2;3;45;46024.15625;0;-0.033333333;0;Considerar;S/D;No Considerar;No;Considerar;0;-0.033333333;-0.076916667;0;0;;-8.20724;;;;;;;;;;
202601020400;2026;1;2;4;0;46024.16667;0;-0.066666667;0;Considerar;S/D;No Considerar;No;Considerar;0;-0.066666667;-0.153833333;0;0;;-8.14643;;;;;;;;;;
202601020415;2026;1;2;4;15;46024.17708;0;-0.133333333;0;Considerar;S/D;No Considerar;No;Considerar;0;-0.133333333;-0.307666667;0;0;;-8.16969;;;;;;;;;;
202601020430;2026;1;2;4;30;46024.1875;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-8.19472;;;;;;;;;;
202601020445;2026;1;2;4;45;46024.19792;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-8.16051;;;;;;;;;;
202601020500;2026;1;2;5;0;46024.20833;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-8.14449;;;;;;;;;;
202601020515;2026;1;2;5;15;46024.21875;0;-0.066666667;0;Considerar;S/D;No Considerar;No;Considerar;0;-0.066666667;-0.153833333;0;0;;-8.18028;;;;;;;;;;
202601020530;2026;1;2;5;30;46024.22917;0;-0.066666667;0;Considerar;S/D;No Considerar;No;Considerar;0;-0.066666667;-0.153833333;0;0;;-8.18283;;;;;;;;;;
202601020545;2026;1;2;5;45;46024.23958;0;0;0.016666667;Considerar;S/D;No Considerar;No;Considerar;0;0.012;0.02769;0;0;;-8.1505;;;;;;;;;;
202601020600;2026;1;2;6;0;46024.25;0;0.066666667;0.033333333;Considerar;S/D;No Considerar;No;Considerar;0;0.090666667;0.209213333;0;0;;-8.19923;;;;;;;;;;
202601020615;2026;1;2;6;15;46024.26042;0;0;0;Considerar;S/D;No Considerar;No;Considerar;0;0;0;0;0;;-8.08476;;;;;;;;;;
202601020630;2026;1;2;6;30;46024.27083;0;0.8;0;Considerar;S/D;No Considerar;No;Considerar;0;0.8;1.846;0;0;;-8.03467;;;;;;;;;;
202601020645;2026;1;2;6;45;46024.28125;19.983893;3.7;0.25;Considerar;Operando;No Considerar;No;Considerar;0;3.88;8.9531;0;0;;-7.92271;;;;;;;;;;
202601020700;2026;1;2;7;0;46024.29167;68.40246333;10.26666667;0.683333333;Considerar;Operando;No Considerar;No;Considerar;0;10.75866667;24.82562333;0;0;;-8.10998;;;;;;;;;;
202601020715;2026;1;2;7;15;46024.30208;234.5383667;22.33333333;2.133333333;Considerar;Operando;No Considerar;No;Considerar;0;23.86933333;55.07848667;0;0;;-8.07096;;;;;;;;;;
202601020730;2026;1;2;7;30;46024.3125;450.8719333;45.93333333;5.033333333;Considerar;Operando;No Considerar;No;Considerar;0;49.55733333;114.3535467;0;0;;-7.95287;;;;;;;;;;
